Id_survey,Id_survey_no_dc,Institution_name,Uniq_db,Id_group,Date,Year_grp,Year,Month,Day,Julian_day,Pc_start,Pc_duration,N_samp_periods,N_reps,Rep_year_grp,Season,Rep_season,Spp_obs,Noise,Weather,Cows_50m,Registered_by,Sampling_day,Canopy_cover,Canopy_height_m
U-MB-M-LP2_02,MB-M-LP2_02,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,06:23:00,00:10:00,3,4,1,Early,1,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",15,27.931009084213017,11.5
U-MB-M-LP2_02,MB-M-LP2_02,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,06:19:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,16,27.931009084213017,11.5
U-MB-M-LP2_02,MB-M-LP2_02,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,06:15:00,00:10:00,3,4,3,Early,3,1,,,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,27.931009084213017,11.5
U-MB-M-LP2_02,MB-M-LP2_02,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,09:23:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,17,27.931009084213017,11.5
U-MB-M-LP2_03,MB-M-LP2_03,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,06:45:00,00:10:00,3,4,1,Early,1,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",15,27.316086316821945,12.9
U-MB-M-LP2_03,MB-M-LP2_03,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,06:37:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,16,27.316086316821945,12.9
U-MB-M-LP2_03,MB-M-LP2_03,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,06:31:00,00:10:00,3,4,3,Early,3,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,27.316086316821945,12.9
U-MB-M-LP2_03,MB-M-LP2_03,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,09:39:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,17,27.316086316821945,12.9
U-MB-M-LP2_04,MB-M-LP2_04,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,07:12:00,00:10:00,3,4,1,Early,1,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",15,25.941075374416624,11.6
U-MB-M-LP2_04,MB-M-LP2_04,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,06:52:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,16,25.941075374416624,11.6
U-MB-M-LP2_04,MB-M-LP2_04,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,06:48:00,00:10:00,3,4,3,Early,3,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,25.941075374416624,11.6
U-MB-M-LP2_04,MB-M-LP2_04,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,09:54:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,17,25.941075374416624,11.6
U-MB-M-LP2_05,MB-M-LP2_05,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,07:29:00,00:10:00,3,4,1,Early,1,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",15,25.644820814924213,21
U-MB-M-LP2_05,MB-M-LP2_05,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,07:20:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,16,25.644820814924213,21
U-MB-M-LP2_05,MB-M-LP2_05,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,07:12:00,00:10:00,3,4,3,Early,3,1,,,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,25.644820814924213,21
U-MB-M-LP2_05,MB-M-LP2_05,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,10:13:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,17,25.644820814924213,21
U-MB-M-LP2_06,MB-M-LP2_06,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,07:51:00,00:10:00,3,4,1,Early,1,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",15,23.055909759686138,0
U-MB-M-LP2_06,MB-M-LP2_06,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,07:40:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,16,23.055909759686138,0
U-MB-M-LP2_06,MB-M-LP2_06,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,05:55:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,17,23.055909759686138,0
U-MB-M-LP2_06,MB-M-LP2_06,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,07:31:00,00:10:00,3,4,4,Early,4,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,23.055909759686138,0
U-MB-M-LP2_07,MB-M-LP2_07,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,07:35:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,15,23.00220750551873,0
U-MB-M-LP2_07,MB-M-LP2_07,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,05:59:00,00:10:00,3,4,2,Early,2,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",16,23.00220750551873,0
U-MB-M-LP2_07,MB-M-LP2_07,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,06:10:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,17,23.00220750551873,0
U-MB-M-LP2_07,MB-M-LP2_07,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,07:46:00,00:10:00,3,4,4,Early,4,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,23.00220750551873,0
U-MB-M-LP2_08,MB-M-LP2_08,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,07:19:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,15,24.668551758052622,0
U-MB-M-LP2_08,MB-M-LP2_08,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,06:21:00,00:10:00,3,4,2,Early,2,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",16,24.668551758052622,0
U-MB-M-LP2_08,MB-M-LP2_08,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,06:27:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,17,24.668551758052622,0
U-MB-M-LP2_08,MB-M-LP2_08,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,08:04:00,00:10:00,3,4,4,Early,4,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,24.668551758052622,0
U-MB-M-LP2_09,MB-M-LP2_09,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,07:04:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,15,28.35335948994628,0
U-MB-M-LP2_09,MB-M-LP2_09,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,06:37:00,00:10:00,3,4,2,Early,2,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",16,28.35335948994628,0
U-MB-M-LP2_09,MB-M-LP2_09,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,06:41:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,17,28.35335948994628,0
U-MB-M-LP2_09,MB-M-LP2_09,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,08:20:00,00:10:00,3,4,4,Early,4,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,28.35335948994628,0
U-MB-M-LP2_10,MB-M-LP2_10,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,06:47:00,00:10:00,3,4,1,Early,1,1,,Despejado,,Sergio Montoya-Arango,15,35.84985279686013,0
U-MB-M-LP2_10,MB-M-LP2_10,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,06:49:00,00:10:00,3,4,2,Early,2,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",16,35.84985279686013,0
U-MB-M-LP2_10,MB-M-LP2_10,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,06:55:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,17,35.84985279686013,0
U-MB-M-LP2_10,MB-M-LP2_10,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,08:36:00,00:10:00,3,4,4,Early,4,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,35.84985279686013,0
U-MB-M-LP2_11,MB-M-LP2_11,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,06:02:00,00:10:00,3,4,1,Early,1,1,,Despejado,,Sergio Montoya-Arango,15,24.608535688005905,16.1
U-MB-M-LP2_11,MB-M-LP2_11,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,07:44:00,00:10:00,3,4,2,Early,2,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",16,24.608535688005905,16.1
U-MB-M-LP2_11,MB-M-LP2_11,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,07:24:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,17,24.608535688005905,16.1
U-MB-M-LP2_11,MB-M-LP2_11,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,09:18:00,00:10:00,3,4,4,Early,4,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,24.608535688005905,16.1
U-MB-M-LP2_12,MB-M-LP2_12,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-24,19,2019,11,24,328,06:20:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,15,23.14138185394643,9.5
U-MB-M-LP2_12,MB-M-LP2_12,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-25,19,2019,11,25,329,07:26:00,00:10:00,3,4,2,Early,2,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",16,23.14138185394643,9.5
U-MB-M-LP2_12,MB-M-LP2_12,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,07:48:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,17,23.14138185394643,9.5
U-MB-M-LP2_12,MB-M-LP2_12,Unillanos,Unillanos mbd,U-MB-M-LP2,2019-11-26,19,2019,11,26,330,09:02:00,00:10:00,3,4,4,Early,4,1,,Despejado,,"Alvaro Velasquez-Suarez, Evelyn Alvarez-Daza",17,23.14138185394643,9.5
U-MB-M-LRO1_01,MB-M-LRO1_01,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,06:35:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,1,47.95266127054227,17.4
U-MB-M-LRO1_01,MB-M-LRO1_01,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,05:51:00,00:10:00,3,4,2,Early,2,1,,Despejado,,Sergio Montoya-Arango,2,47.95266127054227,17.4
U-MB-M-LRO1_01,MB-M-LRO1_01,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,06:49:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,47.95266127054227,17.4
U-MB-M-LRO1_01,MB-M-LRO1_01,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,06:44:00,00:10:00,3,4,4,Early,4,1,,,,Sergio Montoya-Arango,4,47.95266127054227,17.4
U-MB-M-LRO1_02,MB-M-LRO1_02,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,06:56:00,00:10:00,3,4,1,Early,1,1,,,,Sergio Montoya-Arango,1,50.04022565611938,0
U-MB-M-LRO1_02,MB-M-LRO1_02,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,06:08:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,50.04022565611938,0
U-MB-M-LRO1_02,MB-M-LRO1_02,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,07:06:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,50.04022565611938,0
U-MB-M-LRO1_02,MB-M-LRO1_02,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,07:03:00,00:10:00,3,4,4,Early,4,1,,,,Sergio Montoya-Arango,4,50.04022565611938,0
U-MB-M-LRO1_03,MB-M-LRO1_03,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,07:19:00,00:10:00,3,4,1,Early,1,1,,,,Sergio Montoya-Arango,1,49.81869479882278,0
U-MB-M-LRO1_03,MB-M-LRO1_03,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,06:23:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,49.81869479882278,0
U-MB-M-LRO1_03,MB-M-LRO1_03,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,07:20:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,49.81869479882278,0
U-MB-M-LRO1_03,MB-M-LRO1_03,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,07:18:00,00:10:00,3,4,4,Early,4,1,,,,Sergio Montoya-Arango,4,49.81869479882278,0
U-MB-M-LRO1_04,MB-M-LRO1_04,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,07:39:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,1,47.05419323197699,9
U-MB-M-LRO1_04,MB-M-LRO1_04,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,06:39:00,00:10:00,3,4,2,Early,2,1,,Brisa,,Sergio Montoya-Arango,2,47.05419323197699,9
U-MB-M-LRO1_04,MB-M-LRO1_04,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,07:35:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,47.05419323197699,9
U-MB-M-LRO1_04,MB-M-LRO1_04,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,07:34:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,4,47.05419323197699,9
U-MB-M-LRO1_05,MB-M-LRO1_05,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,06:13:00,00:10:00,3,4,1,Early,1,1,,,,Sergio Montoya-Arango,1,45.08827145315947,22.1
U-MB-M-LRO1_05,MB-M-LRO1_05,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,08:55:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,45.08827145315947,22.1
U-MB-M-LRO1_05,MB-M-LRO1_05,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,06:18:00,00:10:00,3,4,3,Early,3,1,,,,Sergio Montoya-Arango,3,45.08827145315947,22.1
U-MB-M-LRO1_05,MB-M-LRO1_05,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,06:25:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,4,45.08827145315947,22.1
U-MB-M-LRO1_06,MB-M-LRO1_06,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,05:56:00,00:10:00,3,4,1,Early,1,1,,Despejado,,Sergio Montoya-Arango,1,43.9408879077752,22.7
U-MB-M-LRO1_06,MB-M-LRO1_06,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,09:12:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,43.9408879077752,22.7
U-MB-M-LRO1_06,MB-M-LRO1_06,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,06:01:00,00:10:00,3,4,3,Early,3,1,,Despejado,,Sergio Montoya-Arango,3,43.9408879077752,22.7
U-MB-M-LRO1_06,MB-M-LRO1_06,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,06:08:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,4,43.9408879077752,22.7
U-MB-M-LRO1_07,MB-M-LRO1_07,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,05:32:00,00:10:00,3,4,1,Early,1,1,,Despejado,,Sergio Montoya-Arango,1,37.049422178510255,0
U-MB-M-LRO1_07,MB-M-LRO1_07,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,09:37:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,37.049422178510255,0
U-MB-M-LRO1_07,MB-M-LRO1_07,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,05:40:00,00:10:00,3,4,3,Early,3,1,,Despejado,,Sergio Montoya-Arango,3,37.049422178510255,0
U-MB-M-LRO1_07,MB-M-LRO1_07,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,05:42:00,00:10:00,3,4,4,Early,4,1,,Nublado,,Sergio Montoya-Arango,4,37.049422178510255,0
U-MB-M-LRO1_08,MB-M-LRO1_08,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,07:54:00,00:10:00,3,4,1,Early,1,1,,,,Sergio Montoya-Arango,1,40.76600441501135,0
U-MB-M-LRO1_08,MB-M-LRO1_08,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,06:55:00,00:10:00,3,4,2,Early,2,1,,,,Sergio Montoya-Arango,2,40.76600441501135,0
U-MB-M-LRO1_08,MB-M-LRO1_08,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,07:51:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,40.76600441501135,0
U-MB-M-LRO1_08,MB-M-LRO1_08,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,07:57:00,00:10:00,3,4,4,Early,4,1,,,,Sergio Montoya-Arango,4,40.76600441501135,0
U-MB-M-LRO1_09,MB-M-LRO1_09,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,08:10:00,00:10:00,3,4,1,Early,1,1,,,,Sergio Montoya-Arango,1,38.271947032859174,0
U-MB-M-LRO1_09,MB-M-LRO1_09,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,07:25:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,38.271947032859174,0
U-MB-M-LRO1_09,MB-M-LRO1_09,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,08:25:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,38.271947032859174,0
U-MB-M-LRO1_09,MB-M-LRO1_09,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,08:34:00,00:10:00,3,4,4,Early,4,1,,,,Sergio Montoya-Arango,4,38.271947032859174,0
U-MB-M-LRO1_10,MB-M-LRO1_10,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,08:28:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,1,39.841020608439585,11.7
U-MB-M-LRO1_10,MB-M-LRO1_10,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,07:41:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,39.841020608439585,11.7
U-MB-M-LRO1_10,MB-M-LRO1_10,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,07:17:44,00:10:00,3,4,4,Early,3,0,,,,,3,39.841020608439585,11.7
U-MB-M-LRO1_10,MB-M-LRO1_10,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,08:52:00,00:10:00,3,4,3,Early,4,1,,Nublado,,Sergio Montoya-Arango,4,39.841020608439585,11.7
U-MB-M-LRO1_11,MB-M-LRO1_11,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,08:48:00,00:10:00,3,4,1,Early,1,1,,Nublado,,Sergio Montoya-Arango,1,45.58214811182029,0
U-MB-M-LRO1_11,MB-M-LRO1_11,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,07:57:00,00:10:00,3,4,2,Early,2,1,,Nublado,,Sergio Montoya-Arango,2,45.58214811182029,0
U-MB-M-LRO1_11,MB-M-LRO1_11,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,08:58:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,45.58214811182029,0
U-MB-M-LRO1_11,MB-M-LRO1_11,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,09:11:00,00:10:00,3,4,4,Early,4,1,,,,Sergio Montoya-Arango,4,45.58214811182029,0
U-MB-M-LRO1_12,MB-M-LRO1_12,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-10,19,2019,11,10,314,09:45:00,00:10:00,3,4,1,Early,1,1,,Brisa,,Sergio Montoya-Arango,1,38.45709368084606,0
U-MB-M-LRO1_12,MB-M-LRO1_12,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-11,19,2019,11,11,315,07:11:00,00:10:00,3,4,2,Early,2,1,,,,Sergio Montoya-Arango,2,38.45709368084606,0
U-MB-M-LRO1_12,MB-M-LRO1_12,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-12,19,2019,11,12,316,08:12:00,00:10:00,3,4,3,Early,3,1,,Nublado,,Sergio Montoya-Arango,3,38.45709368084606,0
U-MB-M-LRO1_12,MB-M-LRO1_12,Unillanos,Unillanos mbd,U-MB-M-LRO1,2019-11-13,19,2019,11,13,317,08:19:00,00:10:00,3,4,4,Early,4,1,,,,Sergio Montoya-Arango,4,38.45709368084606,0
UBC-MB-M-A_01,MB-M-A_01,Ubc,Ubc mbd,UBC-MB-M-A,2022-05-28,22,2022,5,28,148,05:31:00,00:10:00,3,7,1,Early,1,1,Light,Nublado,No,"Aaron Alexander Skinner, Santiago Lugo-Enciso",1,18.470573810691008,5.6
UBC-MB-M-A_01,MB-M-A_01,Ubc,Ubc mbd,UBC-MB-M-A,2022-05-29,22,2022,5,29,149,08:50:00,00:10:00,3,7,2,Early,2,1,Light,Nublado,No,"Aaron Alexander Skinner, Santiago Lugo-Enciso",2,18.470573810691008,5.6
UBC-MB-M-A_01,MB-M-A_01,Ubc,Ubc mbd,UBC-MB-M-A,2022-05-31,22,2022,5,31,151,07:22:00,00:10:00,3,7,3,Early,3,1,Light,Nublado,No,"Aaron Alexander Skinner, Santiago Lugo-Enciso",4,18.470573810691008,5.6
UBC-MB-M-A_01,MB-M-A_01,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-13,25-26,2026,1,13,13,06:07:00,00:10:00,3,7,1,Early,1,1,Light,Nublado,No,Santiago Lugo-Enciso,43,18.538254046101397,7
UBC-MB-M-A_01,MB-M-A_01,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-15,25-26,2026,1,15,15,09:17:00,00:10:00,3,7,2,Early,2,1,Moderate,Nublado,No,Santiago Lugo-Enciso,45,18.538254046101397,7
UBC-MB-M-A_01,MB-M-A_01,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-16,25-26,2026,1,16,16,08:03:00,00:10:00,3,7,3,Early,3,1,Light,Nublado,No,Santiago Lugo-Enciso,46,18.538254046101397,7
UBC-MB-M-A_01,MB-M-A_01,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-27,25-26,2026,1,27,27,09:57:00,00:10:00,3,7,4,Early,4,1,Moderate,Nublado,No,Santiago Lugo-Enciso,57,18.538254046101397,7
UBC-MB-M-A_01-A,MB-M-A_01-A,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-20,25-26,2026,1,20,20,10:58:00,00:10:00,4,3,1,Early,1,0,Moderate,Brisa,No,Santiago Lugo-Enciso,50,33.66068355052831,18.5
UBC-MB-M-A_01-A,MB-M-A_01-A,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-22,25-26,2026,1,22,22,09:56:00,00:10:00,4,3,2,Early,2,1,Moderate,Llovizna,No,Santiago Lugo-Enciso,52,33.66068355052831,18.5
UBC-MB-M-A_01-A,MB-M-A_01-A,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-23,25-26,2026,1,23,23,07:14:00,00:10:00,4,3,3,Early,3,1,Moderate,Nublado,No,Santiago Lugo-Enciso,53,33.66068355052831,18.5
UBC-MB-M-A_01-B,MB-M-A_01-B,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-20,25-26,2026,1,20,20,06:22:00,00:10:00,4,4,1,Early,1,1,Moderate,Nublado,No,Santiago Lugo-Enciso,50,26.14982834722962,17.4
UBC-MB-M-A_01-B,MB-M-A_01-B,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-22,25-26,2026,1,22,22,10:49:00,00:10:00,4,4,2,Early,2,1,Moderate,Nublado,No,Santiago Lugo-Enciso,52,26.14982834722962,17.4
UBC-MB-M-A_01-B,MB-M-A_01-B,Ubc,Ubc mbd,UBC-MB-M-A,2026-01-23,25-26,2026,1,23,23,08:04:00,00:10:00,4,4,3,Early,3,1,Moderate,Nublado,No,Santiago Lugo-Enciso,53,26.14982834722962,17.4
